OrderDate,Region,ProductCategory,CustomerSegment,UnitsSold,Revenue,Cost,Profit
2024-04-13,East,Product A,Online,31,5032.48,2983.2,2049.28
2024-04-13,East,Product B,Wholesale,48,23978.1,13838.11,10139.99
2024-04-13,East,Product C,Wholesale,38,3414.2,2755.24,658.96
2024-04-13,East,Product D,Online,13,3175.71,1706.47,1469.24
2024-04-13,West,Product A,Retail,28,12225.91,9656.82,2569.09
2024-04-13,West,Product B,Wholesale,27,4632.03,3323.63,1308.4
2024-04-13,West,Product C,Wholesale,7,595.82,352.14,243.68
2024-04-13,West,Product D,Online,5,2363.16,1686.43,676.73
2024-04-14,North,Product A,Retail,32,11551.0,6230.33,5320.67
2024-04-14,North,Product B,Online,29,12526.24,7011.07,5515.17
2024-04-14,North,Product C,Retail,4,970.88,753.58,217.3
2024-04-14,North,Product D,Online,11,350.12,260.43,89.69
2024-04-14,South,Product A,Wholesale,33,13908.24,11697.58,2210.66
2024-04-14,South,Product B,Wholesale,2,102.67,80.87,21.8
2024-04-14,South,Product C,Online,1,266.83,183.77,83.06
2024-04-14,South,Product D,Online,1,457.67,299.18,158.49
2024-04-14,East,Product A,Wholesale,2,833.33,621.27,212.06
2024-04-14,East,Product B,Wholesale,5,2159.99,1430.49,729.5
2024-04-14,East,Product C,Wholesale,31,10159.36,6187.85,3971.51
2024-04-14,East,Product D,Retail,21,1085.84,912.54,173.3
2024-04-14,West,Product A,Retail,3,748.13,467.09,281.04
2024-04-14,West,Product B,Wholesale,21,7095.3,5324.05,1771.25
2024-04-14,West,Product C,Retail,8,1477.32,1083.51,393.81
2024-04-14,West,Product D,Online,16,4910.2,3949.73,960.47
2024-04-15,North,Product A,Retail,13,3062.0,2023.24,1038.76
2024-04-15,North,Product B,Wholesale,2,683.93,538.55,145.38
2024-04-15,North,Product C,Retail,38,16060.43,12960.64,3099.79
2024-04-15,North,Product D,Online,7,786.78,421.44,365.34
2024-04-15,South,Product A,Wholesale,21,8081.15,4178.51,3902.64
2024-04-15,South,Product B,Retail,46,10592.01,6565.33,4026.68
2024-04-15,South,Product C,Wholesale,15,5223.28,3988.45,1234.83
2024-04-15,South,Product D,Retail,16,6998.65,3963.37,3035.28
2024-04-15,East,Product A,Retail,22,10448.73,6674.72,3774.01
2024-04-15,East,Product B,Online,16,4355.42,2344.62,2010.8
2024-04-15,East,Product C,Retail,14,6988.7,4818.55,2170.15
2024-04-15,East,Product D,Online,27,4093.8,2085.03,2008.77
2024-04-15,West,Product A,Online,49,15695.29,11037.94,4657.35
2024-04-15,West,Product B,Retail,29,9979.21,5708.69,4270.52
2024-04-15,West,Product C,Retail,27,9532.47,5786.54,3745.93
2024-04-15,West,Product D,Retail,27,13017.01,9371.23,3645.78
2024-04-16,North,Product A,Retail,3,927.25,568.23,359.02
2024-04-16,North,Product B,Wholesale,2,107.96,78.93,29.03
2024-04-16,North,Product C,Retail,12,4115.51,2773.98,1341.53
2024-04-16,North,Product D,Retail,1,170.8,142.67,28.13
2024-04-16,South,Product A,Online,30,3622.82,2811.76,811.06
2024-04-16,South,Product B,Retail,11,1369.61,982.6,387.01
2024-04-16,South,Product C,Wholesale,26,6555.01,3311.11,3243.9
2024-04-16,South,Product D,Online,35,17098.25,9879.35,7218.9
2024-04-16,East,Product A,Online,17,2407.58,1958.03,449.55
2024-04-16,East,Product B,Online,34,10368.93,7923.83,2445.1
2024-04-16,East,Product C,Wholesale,4,940.11,603.47,336.64
2024-04-16,East,Product D,Wholesale,11,1763.07,1063.46,699.61
2024-04-16,West,Product A,Online,23,9656.7,6375.66,3281.04
2024-04-16,West,Product B,Online,49,22049.59,11823.35,10226.24
2024-04-16,West,Product C,Wholesale,2,910.71,509.14,401.57
2024-04-16,West,Product D,Online,36,4007.14,2734.11,1273.03
2024-04-17,North,Product A,Online,48,19813.81,12234.81,7579.0
2024-04-17,North,Product B,Retail,25,6677.41,4538.24,2139.17
2024-04-17,North,Product C,Retail,22,5216.99,3948.09,1268.9
2024-04-17,North,Product D,Retail,36,3603.14,2966.49,636.65
2024-04-17,South,Product A,Wholesale,18,3419.12,2494.38,924.74
2024-04-17,South,Product B,Online,2,690.04,509.89,180.15
2024-04-17,South,Product C,Retail,47,6943.25,3566.42,3376.83
2024-04-17,South,Product D,Retail,17,7610.35,5322.1,2288.25
2024-04-17,East,Product A,Wholesale,31,15375.37,8568.17,6807.2
2024-04-17,East,Product B,Online,14,6865.3,5800.91,1064.39
2024-04-17,East,Product C,Retail,47,20951.68,12492.62,8459.06
2024-04-17,East,Product D,Retail,19,8196.72,6442.52,1754.2
2024-04-17,West,Product A,Retail,7,871.64,459.71,411.93
2024-04-17,West,Product B,Online,17,1142.49,750.9,391.59
2024-04-17,West,Product C,Retail,17,8115.13,4737.34,3377.79
2024-04-17,West,Product D,Wholesale,33,8169.37,6588.51,1580.86
2024-04-18,North,Product A,Online,29,9393.85,7067.64,2326.21
2024-04-18,North,Product B,Retail,6,2191.84,1117.49,1074.35
2024-04-18,North,Product C,Online,4,1283.37,707.31,576.06
2024-04-18,North,Product D,Wholesale,16,7504.06,6325.41,1178.65
2024-04-18,South,Product A,Wholesale,42,3006.2,1520.9,1485.3
2024-04-18,South,Product B,Wholesale,20,8268.9,7026.68,1242.22
2024-04-18,South,Product C,Retail,13,1914.67,1401.54,513.13
2024-04-18,South,Product D,Wholesale,8,2091.04,1627.43,463.61
2024-04-18,East,Product A,Retail,5,2445.85,2048.46,397.39
2024-04-18,East,Product B,Online,3,204.22,121.53,82.69
2024-04-18,East,Product C,Wholesale,26,5241.38,2782.85,2458.53
2024-04-18,East,Product D,Retail,2,982.13,707.52,274.61
2024-04-18,West,Product A,Online,13,5914.07,3242.13,2671.94
2024-04-18,West,Product B,Online,9,260.05,143.1,116.95
2024-04-18,West,Product C,Retail,44,17491.0,10237.45,7253.55
2024-04-18,West,Product D,Wholesale,46,11587.61,6050.05,5537.56
2024-04-19,North,Product A,Wholesale,43,8307.04,6342.4,1964.64
2024-04-19,North,Product B,Online,7,569.45,400.77,168.68
2024-04-19,North,Product C,Retail,13,474.68,342.83,131.85
2024-04-19,North,Product D,Wholesale,6,2413.61,1709.79,703.82
2024-04-19,South,Product A,Online,12,2607.03,1854.92,752.11
2024-04-19,South,Product B,Wholesale,34,7491.69,4124.24,3367.45
2024-04-19,South,Product C,Wholesale,44,19329.04,11264.31,8064.73
2024-04-19,South,Product D,Wholesale,43,16051.77,9823.77,6228.0
2024-04-19,East,Product A,Retail,47,22591.86,18029.51,4562.35
2024-04-19,East,Product B,Online,19,4089.78,3136.15,953.63
2024-04-19,East,Product C,Online,23,10898.26,7860.28,3037.98
2024-04-19,East,Product D,Online,19,5104.3,2565.48,2538.82
2024-04-19,West,Product A,Retail,41,3683.78,2973.89,709.89
2024-04-19,West,Product B,Retail,47,23099.7,14645.58,8454.12
2024-04-19,West,Product C,Wholesale,42,13501.09,10672.33,2828.76
2024-04-19,West,Product D,Retail,5,719.92,578.42,141.5
2024-04-20,North,Product A,Wholesale,43,10108.48,6780.42,3328.06
2024-04-20,North,Product B,Retail,30,13728.88,10238.02,3490.86
2024-04-20,North,Product C,Wholesale,26,6029.97,3290.77,2739.2
2024-04-20,North,Product D,Wholesale,49,21417.92,17488.98,3928.94
2024-04-20,South,Product A,Wholesale,24,7324.45,5506.19,1818.26
2024-04-20,South,Product B,Wholesale,17,4125.72,2417.82,1707.9
2024-04-20,South,Product C,Online,14,2533.93,2111.5,422.43
2024-04-20,South,Product D,Online,12,3877.7,2675.73,1201.97
2024-04-20,East,Product A,Retail,48,9618.92,5143.25,4475.67
2024-04-20,East,Product B,Online,21,4924.49,3803.16,1121.33
2024-04-20,East,Product C,Retail,9,890.93,572.17,318.76
2024-04-20,East,Product D,Wholesale,34,12274.08,7936.71,4337.37
2024-04-20,West,Product A,Wholesale,3,181.27,153.1,28.17
2024-04-20,West,Product B,Wholesale,48,15500.94,11629.03,3871.91
2024-04-20,West,Product C,Online,39,6516.6,5452.92,1063.68
2024-04-20,West,Product D,Retail,11,1748.22,1167.58,580.64
2024-04-21,North,Product A,Retail,27,603.09,388.65,214.44
2024-04-21,North,Product B,Online,41,7332.4,4303.39,3029.01
2024-04-21,North,Product C,Wholesale,22,8176.39,6047.7,2128.69
2024-04-21,North,Product D,Online,29,3906.85,2338.05,1568.8
2024-04-21,South,Product A,Retail,42,19489.3,12242.0,7247.3
2024-04-21,South,Product B,Online,32,5886.52,3640.68,2245.84
2024-04-21,South,Product C,Wholesale,2,693.04,546.74,146.3
2024-04-21,South,Product D,Retail,29,2802.56,2176.27,626.29
2024-04-21,East,Product A,Wholesale,48,1993.59,1431.18,562.41
2024-04-21,East,Product B,Retail,18,3545.79,2728.15,817.64
2024-04-21,East,Product C,Wholesale,1,212.17,176.42,35.75
2024-04-21,East,Product D,Online,44,11099.49,9036.5,2062.99
2024-04-21,West,Product A,Online,40,7356.21,4233.23,3122.98
2024-04-21,West,Product B,Online,12,1490.51,1028.02,462.49
2024-04-21,West,Product C,Retail,30,2729.08,2263.24,465.84
2024-04-21,West,Product D,Online,35,10233.05,6466.8,3766.25
2024-04-22,North,Product A,Online,33,4992.91,3194.86,1798.05
2024-04-22,North,Product B,Retail,28,7770.16,5252.01,2518.15
2024-04-22,North,Product C,Wholesale,2,713.31,360.24,353.07
2024-04-22,North,Product D,Retail,39,11999.99,7435.03,4564.96
2024-04-22,South,Product A,Wholesale,21,5052.39,3408.54,1643.85
2024-04-22,South,Product B,Wholesale,20,6970.58,4713.0,2257.58
2024-04-22,South,Product C,Retail,6,1051.52,827.26,224.26
2024-04-22,South,Product D,Retail,5,2193.75,1567.63,626.12
2024-04-22,East,Product A,Wholesale,35,9408.54,4944.32,4464.22
2024-04-22,East,Product B,Online,39,5519.88,4312.64,1207.24
2024-04-22,East,Product C,Wholesale,20,5217.95,3439.85,1778.1
2024-04-22,East,Product D,Wholesale,33,2758.34,1907.17,851.17
2024-04-22,West,Product A,Retail,12,1950.12,975.49,974.63
2024-04-22,West,Product B,Online,46,21179.39,16257.28,4922.11
2024-04-22,West,Product C,Wholesale,44,3602.42,2709.02,893.4
2024-04-22,West,Product D,Online,13,6255.58,5104.58,1151.0
2024-04-23,North,Product A,Retail,36,2389.95,1424.31,965.64
2024-04-23,North,Product B,Online,10,4393.65,2391.82,2001.83
2024-04-23,North,Product C,Online,4,1219.66,664.09,555.57
2024-04-23,North,Product D,Wholesale,26,9260.34,7089.75,2170.59
2024-04-23,South,Product A,Retail,15,3944.21,3096.67,847.54
2024-04-23,South,Product B,Wholesale,23,6129.24,5103.19,1026.05
2024-04-23,South,Product C,Online,29,6067.13,4834.72,1232.41
2024-04-23,South,Product D,Retail,13,5286.11,3269.53,2016.58
2024-04-23,East,Product A,Retail,39,11154.39,7872.39,3282.0
2024-04-23,East,Product B,Retail,17,7829.02,6403.52,1425.5
2024-04-23,East,Product C,Wholesale,34,6131.62,3295.06,2836.56
2024-04-23,East,Product D,Wholesale,24,11415.72,6926.89,4488.83
2024-04-23,West,Product A,Online,30,5022.06,2572.83,2449.23
2024-04-23,West,Product B,Retail,16,4557.15,2847.29,1709.86
2024-04-23,West,Product C,Retail,21,10152.42,6417.06,3735.36
2024-04-23,West,Product D,Retail,32,4379.65,2891.52,1488.13
2024-04-24,North,Product A,Wholesale,2,113.56,83.17,30.39
2024-04-24,North,Product B,Online,3,764.56,458.84,305.72
2024-04-24,North,Product C,Online,1,473.75,388.94,84.81
2024-04-24,North,Product D,Wholesale,15,3630.79,2855.27,775.52
2024-04-24,South,Product A,Online,7,1324.5,997.27,327.23
2024-04-24,South,Product B,Wholesale,31,4813.14,2857.25,1955.89
2024-04-24,South,Product C,Retail,40,5299.91,2879.17,2420.74
2024-04-24,South,Product D,Wholesale,27,5416.32,4458.44,957.88
2024-04-24,East,Product A,Online,46,6875.91,5128.33,1747.58
2024-04-24,East,Product B,Online,8,1177.78,865.93,311.85
2024-04-24,East,Product C,Online,30,2236.5,1121.32,1115.18
2024-04-24,East,Product D,Wholesale,11,4456.01,3454.98,1001.03
2024-04-24,West,Product A,Online,23,1731.32,1222.04,509.28
2024-04-24,West,Product B,Online,37,4304.66,3478.4,826.26
2024-04-24,West,Product C,Wholesale,26,4432.2,3178.75,1253.45
2024-04-24,West,Product D,Online,38,12386.22,9669.17,2717.05
2024-04-25,North,Product A,Retail,28,5420.79,2916.06,2504.73
2024-04-25,North,Product B,Wholesale,11,4355.08,2433.8,1921.28
2024-04-25,North,Product C,Online,14,3555.16,2555.39,999.77
2024-04-25,North,Product D,Retail,11,3281.19,2260.99,1020.2
2024-04-25,South,Product A,Online,39,1957.63,1107.18,850.45
2024-04-25,South,Product B,Online,25,9420.23,7094.99,2325.24
2024-04-25,South,Product C,Wholesale,48,20223.26,11207.23,9016.03
2024-04-25,South,Product D,Wholesale,23,4570.27,2692.49,1877.78
2024-04-25,East,Product A,Retail,8,1724.45,1457.68,266.77
2024-04-25,East,Product B,Online,21,1853.19,960.86,892.33
2024-04-25,East,Product C,Wholesale,49,2262.06,1793.26,468.8
2024-04-25,East,Product D,Retail,6,1637.78,1140.81,496.97
2024-04-25,West,Product A,Retail,2,346.06,244.91,101.15
2024-04-25,West,Product B,Wholesale,32,2426.86,2037.45,389.41
2024-04-25,West,Product C,Wholesale,17,468.08,293.03,175.05
2024-04-25,West,Product D,Wholesale,27,2427.35,1806.19,621.16
2024-04-26,North,Product A,Wholesale,34,16997.54,8511.76,8485.78
2024-04-26,North,Product B,Retail,24,3284.46,2610.38,674.08
2024-04-26,North,Product C,Online,43,2356.86,1758.57,598.29
2024-04-26,North,Product D,Online,21,9694.0,7053.25,2640.75
2024-04-26,South,Product A,Wholesale,29,13479.18,9021.5,4457.68
2024-04-26,South,Product B,Wholesale,18,7176.49,5300.73,1875.76
2024-04-26,South,Product C,Retail,45,15858.3,9280.83,6577.47
2024-04-26,South,Product D,Online,33,13382.22,7409.66,5972.56
2024-04-26,East,Product A,Online,47,1285.41,993.88,291.53
2024-04-26,East,Product B,Online,40,4455.33,2799.52,1655.81
2024-04-26,East,Product C,Wholesale,14,1465.68,1223.21,242.47
2024-04-26,East,Product D,Wholesale,18,3426.61,2316.77,1109.84
2024-04-26,West,Product A,Online,28,613.22,414.17,199.05
2024-04-26,West,Product B,Online,42,20437.12,11357.02,9080.1
2024-04-26,West,Product C,Retail,40,17442.97,14179.23,3263.74
2024-04-26,West,Product D,Wholesale,7,458.69,316.7,141.99
2024-04-27,North,Product A,Retail,9,3449.92,2457.55,992.37
2024-04-27,North,Product B,Retail,42,1052.72,560.05,492.67
2024-04-27,North,Product C,Online,19,8513.88,5112.65,3401.23
2024-04-27,North,Product D,Online,40,3019.63,1920.55,1099.08
2024-04-27,South,Product A,Retail,28,9477.31,7512.68,1964.63
2024-04-27,South,Product B,Online,48,3735.9,2981.39,754.51
2024-04-27,South,Product C,Wholesale,37,18051.74,14349.12,3702.62
2024-04-27,South,Product D,Retail,12,5892.99,3147.34,2745.65
2024-04-27,East,Product A,Retail,30,10260.45,7516.28,2744.17
2024-04-27,East,Product B,Retail,33,13894.96,11624.03,2270.93
2024-04-27,East,Product C,Retail,33,14023.9,7968.8,6055.1
2024-04-27,East,Product D,Retail,19,5021.03,2620.25,2400.78
2024-04-27,West,Product A,Retail,40,3519.05,1885.77,1633.28
2024-04-27,West,Product B,Online,42,9956.66,5475.91,4480.75
2024-04-27,West,Product C,Wholesale,7,2552.05,2162.66,389.39
2024-04-27,West,Product D,Wholesale,25,4025.53,2959.64,1065.89
2024-04-28,North,Product A,Online,24,4762.29,2410.67,2351.62
2024-04-28,North,Product B,Wholesale,43,13887.72,7739.15,6148.57
2024-04-28,North,Product C,Online,37,7421.14,4664.7,2756.44
2024-04-28,North,Product D,Wholesale,44,18802.57,15249.35,3553.22
2024-04-28,South,Product A,Retail,16,2750.37,1704.58,1045.79
2024-04-28,South,Product B,Retail,29,8402.32,5126.23,3276.09
2024-04-28,South,Product C,Retail,10,3488.03,2608.05,879.98
2024-04-28,South,Product D,Wholesale,1,56.83,36.89,19.94
2024-04-28,East,Product A,Wholesale,9,4287.22,2756.87,1530.35
2024-04-28,East,Product B,Wholesale,25,3349.83,2822.64,527.19
2024-04-28,East,Product C,Online,36,9510.44,5564.5,3945.94
2024-04-28,East,Product D,Retail,40,8757.13,6715.45,2041.68
2024-04-28,West,Product A,Online,30,10173.38,5461.34,4712.04
2024-04-28,West,Product B,Online,38,15799.19,10209.4,5589.79
2024-04-28,West,Product C,Wholesale,22,4813.23,3582.26,1230.97
2024-04-28,West,Product D,Online,29,14490.76,8134.63,6356.13
2024-04-29,North,Product A,Retail,39,18016.83,15115.16,2901.67
2024-04-29,North,Product B,Online,41,18918.41,11519.76,7398.65
2024-04-29,North,Product C,Wholesale,36,15381.77,12568.55,2813.22
2024-04-29,North,Product D,Online,13,4187.6,2470.35,1717.25
2024-04-29,South,Product A,Wholesale,15,1482.75,1002.79,479.96
2024-04-29,South,Product B,Wholesale,12,3785.0,2147.77,1637.23
2024-04-29,South,Product C,Retail,27,7353.98,5525.31,1828.67
2024-04-29,South,Product D,Wholesale,31,14722.81,7638.11,7084.7
2024-04-29,East,Product A,Online,5,516.81,383.25,133.56
2024-04-29,East,Product B,Online,35,15686.59,11867.02,3819.57
2024-04-29,East,Product C,Wholesale,45,6647.93,5262.61,1385.32
2024-04-29,East,Product D,Wholesale,8,1748.48,1333.31,415.17
2024-04-29,West,Product A,Wholesale,17,8423.64,5031.12,3392.52
2024-04-29,West,Product B,Wholesale,27,4810.71,3147.22,1663.49
2024-04-29,West,Product C,Wholesale,49,13887.3,10814.04,3073.26
2024-04-29,West,Product D,Wholesale,20,9618.09,7031.95,2586.14
2024-04-30,North,Product A,Wholesale,38,10100.5,8375.75,1724.75
2024-04-30,North,Product B,Retail,31,5861.2,4687.79,1173.41
2024-04-30,North,Product C,Retail,15,1733.93,1124.76,609.17
2024-04-30,North,Product D,Wholesale,39,15043.41,10181.24,4862.17
2024-04-30,South,Product A,Wholesale,44,10706.66,5571.57,5135.09
2024-04-30,South,Product B,Wholesale,5,2374.16,1824.3,549.86
2024-04-30,South,Product C,Wholesale,26,2777.31,2102.89,674.42
2024-04-30,South,Product D,Retail,12,675.07,483.52,191.55
2024-04-30,East,Product A,Wholesale,23,1726.75,939.61,787.14
2024-04-30,East,Product B,Online,46,16677.44,9812.02,6865.42
2024-04-30,East,Product C,Online,14,4280.26,2947.89,1332.37
2024-04-30,East,Product D,Wholesale,40,9074.97,5452.76,3622.21
2024-04-30,West,Product A,Online,7,458.13,234.33,223.8
2024-04-30,West,Product B,Retail,46,14181.39,7400.81,6780.58
2024-04-30,West,Product C,Retail,3,391.77,289.84,101.93
2024-04-30,West,Product D,Online,44,15476.16,12522.03,2954.13
2024-05-01,North,Product A,Retail,10,2536.41,1891.69,644.72
2024-05-01,North,Product B,Retail,44,8411.58,4975.36,3436.22
2024-05-01,North,Product C,Online,36,13270.52,7655.61,5614.91
2024-05-01,North,Product D,Online,38,15287.28,10570.73,4716.55
2024-05-01,South,Product A,Wholesale,34,12981.5,9316.86,3664.64
2024-05-01,South,Product B,Wholesale,12,970.79,686.71,284.08
2024-05-01,South,Product C,Wholesale,19,9230.4,4978.28,4252.12
2024-05-01,South,Product D,Retail,48,20238.25,11278.5,8959.75
2024-05-01,East,Product A,Online,12,619.0,462.45,156.55
2024-05-01,East,Product B,Online,1,206.56,135.36,71.2
2024-05-01,East,Product C,Retail,25,2242.7,1532.91,709.79
2024-05-01,East,Product D,Online,30,9350.67,7893.7,1456.97
2024-05-01,West,Product A,Retail,9,546.19,427.49,118.7
2024-05-01,West,Product B,Online,13,5592.18,4133.24,1458.94
2024-05-01,West,Product C,Online,24,9498.42,7560.07,1938.35
2024-05-01,West,Product D,Retail,11,2904.77,1689.17,1215.6
2024-05-02,North,Product A,Online,31,11440.18,9647.12,1793.06
2024-05-02,North,Product B,Wholesale,34,4362.85,2504.84,1858.01
2024-05-02,North,Product C,Retail,16,5512.89,4507.96,1004.93
2024-05-02,North,Product D,Retail,44,16412.99,8666.16,7746.83
2024-05-02,South,Product A,Wholesale,37,10590.06,8636.95,1953.11
2024-05-02,South,Product B,Wholesale,26,1461.14,858.6,602.54
2024-05-02,South,Product C,Online,43,19193.94,12686.8,6507.14
2024-05-02,South,Product D,Retail,4,441.92,345.47,96.45
2024-05-02,East,Product A,Retail,28,7535.65,6350.61,1185.04
2024-05-02,East,Product B,Online,1,261.34,143.88,117.46
2024-05-02,East,Product C,Retail,33,5685.86,3805.55,1880.31
2024-05-02,East,Product D,Online,3,1155.85,866.37,289.48
2024-05-02,West,Product A,Retail,17,771.96,589.95,182.01
2024-05-02,West,Product B,Retail,26,3517.09,2156.8,1360.29
2024-05-02,West,Product C,Wholesale,2,593.86,329.11,264.75
2024-05-02,West,Product D,Retail,21,6065.97,3853.48,2212.49
2024-05-03,North,Product A,Wholesale,26,7535.14,3783.04,3752.1
2024-05-03,North,Product B,Wholesale,36,11724.27,9862.1,1862.17
2024-05-03,North,Product C,Online,16,780.86,493.25,287.61
2024-05-03,North,Product D,Wholesale,25,8445.34,6920.19,1525.15
2024-05-03,South,Product A,Online,10,3411.94,2195.95,1215.99
2024-05-03,South,Product B,Online,13,566.69,321.24,245.45
2024-05-03,South,Product C,Online,14,2307.17,1463.68,843.49
2024-05-03,South,Product D,Wholesale,49,18596.46,11070.67,7525.79
2024-05-03,East,Product A,Retail,12,1691.51,1390.87,300.64
2024-05-03,East,Product B,Online,40,11042.82,7826.46,3216.36
2024-05-03,East,Product C,Wholesale,34,2585.33,1409.45,1175.88
2024-05-03,East,Product D,Online,36,16903.93,10276.29,6627.64
2024-05-03,West,Product A,Wholesale,27,10442.68,6127.08,4315.6
2024-05-03,West,Product B,Retail,1,68.89,52.01,16.88
2024-05-03,West,Product C,Wholesale,15,3912.23,2949.48,962.75
2024-05-03,West,Product D,Wholesale,6,1517.01,1045.66,471.35
2024-05-04,North,Product A,Wholesale,36,5659.34,2970.52,2688.82
2024-05-04,North,Product B,Online,39,8981.45,7061.45,1920.0
2024-05-04,North,Product C,Retail,33,15387.9,12798.92,2588.98
2024-05-04,North,Product D,Wholesale,31,9360.06,4959.81,4400.25
2024-05-04,South,Product A,Wholesale,38,4895.63,3479.29,1416.34
2024-05-04,South,Product B,Retail,3,190.31,128.29,62.02
2024-05-04,South,Product C,Wholesale,28,12605.69,9328.2,3277.49
2024-05-04,South,Product D,Retail,7,805.29,526.1,279.19
2024-05-04,East,Product A,Online,24,5421.15,3821.62,1599.53
2024-05-04,East,Product B,Retail,26,2389.22,1249.45,1139.77
2024-05-04,East,Product C,Online,11,3175.31,1986.63,1188.68
2024-05-04,East,Product D,Retail,2,412.54,321.2,91.34
2024-05-04,West,Product A,Wholesale,24,1319.18,1090.2,228.98
2024-05-04,West,Product B,Wholesale,1,82.55,51.26,31.29
2024-05-04,West,Product C,Online,36,4976.9,2598.63,2378.27
2024-05-04,West,Product D,Wholesale,13,4050.62,2767.0,1283.62
2024-05-05,North,Product A,Retail,26,1062.05,628.05,434.0
2024-05-05,North,Product B,Retail,49,18675.17,9452.92,9222.25
2024-05-05,North,Product C,Wholesale,37,10145.21,6496.07,3649.14
2024-05-05,North,Product D,Wholesale,28,9722.38,5568.27,4154.11
2024-05-05,South,Product A,Wholesale,42,5230.46,3854.66,1375.8
2024-05-05,South,Product B,Online,32,9270.43,7039.12,2231.31
2024-05-05,South,Product C,Wholesale,1,190.65,149.3,41.35
2024-05-05,South,Product D,Online,17,5001.1,3805.28,1195.82
2024-05-05,East,Product A,Retail,9,1935.68,1544.56,391.12
2024-05-05,East,Product B,Retail,9,1334.15,781.26,552.89
2024-05-05,East,Product C,Wholesale,4,1036.54,677.41,359.13
2024-05-05,East,Product D,Wholesale,12,991.4,500.06,491.34
2024-05-05,West,Product A,Retail,19,6812.85,3987.38,2825.47
2024-05-05,West,Product B,Online,16,6251.01,3290.75,2960.26
2024-05-05,West,Product C,Wholesale,37,1364.39,956.81,407.58
2024-05-05,West,Product D,Wholesale,8,504.45,421.99,82.46
2024-05-06,North,Product A,Retail,47,11309.31,6539.73,4769.58
2024-05-06,North,Product B,Retail,10,1854.06,1031.5,822.56
2024-05-06,North,Product C,Wholesale,25,2634.56,2136.59,497.97
2024-05-06,North,Product D,Online,48,4901.82,2645.19,2256.63
2024-05-06,South,Product A,Retail,39,9711.5,8236.3,1475.2
2024-05-06,South,Product B,Retail,9,500.0,423.75,76.25
2024-05-06,South,Product C,Retail,5,789.77,549.09,240.68
2024-05-06,South,Product D,Retail,23,1414.49,707.95,706.54
2024-05-06,East,Product A,Online,27,11385.75,7973.56,3412.19
2024-05-06,East,Product B,Online,9,1419.18,848.9,570.28
2024-05-06,East,Product C,Wholesale,6,305.76,256.96,48.8
2024-05-06,East,Product D,Retail,29,8372.36,5710.29,2662.07
2024-05-06,West,Product A,Retail,15,2202.96,1322.95,880.01
2024-05-06,West,Product B,Online,28,11401.86,5899.92,5501.94
2024-05-06,West,Product C,Online,40,3812.81,1926.45,1886.36
2024-05-06,West,Product D,Retail,18,5441.56,2984.15,2457.41
2024-05-07,North,Product A,Retail,39,11119.46,7890.47,3228.99
2024-05-07,North,Product B,Wholesale,20,8797.57,7289.24,1508.33
2024-05-07,North,Product C,Wholesale,48,13961.09,8985.39,4975.7
2024-05-07,North,Product D,Online,20,4225.4,2581.38,1644.02
2024-05-07,South,Product A,Retail,49,6969.64,5919.79,1049.85
2024-05-07,South,Product B,Wholesale,43,3915.95,2093.23,1822.72
2024-05-07,South,Product C,Retail,11,3535.12,2219.45,1315.67
2024-05-07,South,Product D,Retail,31,12793.39,10685.92,2107.47
2024-05-07,East,Product A,Wholesale,13,2234.77,1722.78,511.99
2024-05-07,East,Product B,Retail,31,810.79,631.15,179.64
2024-05-07,East,Product C,Wholesale,2,165.65,96.48,69.17
2024-05-07,East,Product D,Wholesale,25,7671.36,6008.97,1662.39
2024-05-07,West,Product A,Wholesale,34,16595.99,13907.77,2688.22
2024-05-07,West,Product B,Retail,2,97.53,66.43,31.1
2024-05-07,West,Product C,Retail,8,3737.13,1984.99,1752.14
2024-05-07,West,Product D,Wholesale,44,20279.17,16556.72,3722.45
2024-05-08,North,Product A,Retail,19,3723.74,2668.78,1054.96
2024-05-08,North,Product B,Retail,43,20839.98,17092.17,3747.81
2024-05-08,North,Product C,Wholesale,10,3777.16,2568.69,1208.47
2024-05-08,North,Product D,Retail,31,6814.32,4477.68,2336.64
2024-05-08,South,Product A,Online,6,326.6,189.22,137.38
2024-05-08,South,Product B,Wholesale,17,5968.96,4243.06,1725.9
2024-05-08,South,Product C,Online,29,9321.19,5558.38,3762.81
2024-05-08,South,Product D,Online,7,381.61,312.21,69.4
2024-05-08,East,Product A,Online,31,1776.36,1219.16,557.2
2024-05-08,East,Product B,Retail,47,9802.45,5517.58,4284.87
2024-05-08,East,Product C,Online,28,4107.83,2668.56,1439.27
2024-05-08,East,Product D,Online,21,3809.99,2343.19,1466.8
2024-05-08,West,Product A,Wholesale,41,10232.62,5763.25,4469.37
2024-05-08,West,Product B,Retail,40,14320.17,7309.4,7010.77
2024-05-08,West,Product C,Wholesale,41,2298.42,1580.12,718.3
2024-05-08,West,Product D,Retail,10,223.45,184.98,38.47
2024-05-09,North,Product A,Retail,17,1559.1,1057.84,501.26
2024-05-09,North,Product B,Online,41,18546.96,15310.55,3236.41
2024-05-09,North,Product C,Wholesale,14,3584.48,2916.63,667.85
2024-05-09,North,Product D,Wholesale,40,870.2,532.58,337.62
2024-05-09,South,Product A,Online,25,3256.6,1855.77,1400.83
2024-05-09,South,Product B,Retail,3,438.01,227.03,210.98
